date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:46	81284/81284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-02.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-02.jpg	(from http://twitter.github.io/bootstrap/index.html)
14:49:47	49063/49063	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-03.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-03.jpg	(from http://twitter.github.io/bootstrap/index.html)
14:49:48	5798/5798	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/sticky-footer-navbar.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/sticky-footer-navbar.html	(from http://twitter.github.io/bootstrap/getting-started.html)
14:49:49	12824/12824	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/less-logo-large.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/less-logo-large.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:53	125346/125346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-01.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/bootstrap-mdo-sfmoma-01.jpg	(from http://twitter.github.io/bootstrap/index.html)
14:50:02	83303/83303	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/slide-01.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/slide-01.jpg	(from http://twitter.github.io/bootstrap/getting-started.html)
14:50:11	55522/55522	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/browser-icon-chrome.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/browser-icon-chrome.png	(from http://twitter.github.io/bootstrap/getting-started.html)
14:50:11	137070/137070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/slide-02.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/slide-02.jpg	(from http://twitter.github.io/bootstrap/getting-started.html)
14:50:15	137378/137378	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/slide-03.jpg	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/slide-03.jpg	(from http://twitter.github.io/bootstrap/getting-started.html)
14:50:21	339980/339980	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-carousel.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-carousel.png	(from http://twitter.github.io/bootstrap/index.html)
14:50:29	175994/175994	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/browser-icon-firefox.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/browser-icon-firefox.png	(from http://twitter.github.io/bootstrap/getting-started.html)
14:50:31	209527/209527	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/browser-icon-safari.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/browser-icon-safari.png	(from http://twitter.github.io/bootstrap/getting-started.html)
